#Data Set Export - Depth Below Ground.Field Visits@RN014409,,
Latest telemetry data is sourced directly from logging devices and is unverified. No guarantee is made as to the accuracy or reliability of the data until it is approved. Use with caution.,,
Timestamp (UTC+09:30),Event Timestamp (UTC+09:30),Value (m)
1990-09-02 00:00:00,,-18.26
1990-10-06 00:00:00,,-18.35
1991-01-02 00:00:00,,-18.38
1991-02-04 00:00:00,,-18.4
1991-03-30 00:00:00,,-18.35
1991-06-15 00:00:00,,-18.5
1991-08-20 00:00:00,,-18.5
1992-01-17 00:00:00,,-18.62
1992-12-09 00:00:00,,-18.88
1994-06-08 00:00:00,,-19.3
1994-12-07 00:00:00,,-19.35
1995-01-25 00:00:00,,-19.42
1995-06-20 00:00:00,,-19.5
1995-11-30 00:00:00,,-19.55
1996-06-25 00:00:00,,-19.72
1996-11-28 00:00:00,,-19.76
1997-05-16 00:00:00,,-19.88
1999-04-13 00:00:00,,-20.4
2000-03-16 00:00:00,,-20.72
2000-04-20 00:00:00,,-20.8
2000-05-17 00:00:00,,-20.8
2000-06-19 00:00:00,,-20.83
2000-07-20 00:00:00,,-20.95
2000-08-19 00:00:00,,-21.07
2000-09-18 00:00:00,,-21.04
2000-10-16 00:00:00,,-21.32
2000-11-16 00:00:00,,-21.68
2000-12-17 00:00:00,,-21.79
2001-01-15 00:00:00,,-21.88
2001-02-19 00:00:00,,-21.72
2001-03-15 00:00:00,,-23.55
2001-04-17 00:00:00,,-21.48
2001-05-17 00:00:00,,-21.42
2001-06-20 00:00:00,,-21.3
2001-07-26 00:00:00,,-21.29
2001-08-21 00:00:00,,-21.17
2001-09-19 00:00:00,,-21.15
2001-10-24 00:00:00,,-21.65
2001-11-22 00:00:00,,-22.85
2001-12-23 00:00:00,,-22.8
2002-01-21 00:00:00,,-23.9
2002-02-21 00:00:00,,-22.93
2002-03-24 00:00:00,,-21.83
2002-04-21 00:00:00,,-21.65
2002-05-22 00:00:00,,-21.5
2002-06-19 00:00:00,,-22.4
2002-07-31 00:00:00,,-21.27
2002-08-29 00:00:00,,-21.2
2002-09-30 00:00:00,,-21.4
2002-10-31 00:00:00,,-21.3
2002-11-30 00:00:00,,-21.5
2002-12-29 00:00:00,,-21.38
2003-02-27 00:00:00,,-21.6
2003-04-07 00:00:00,,-21.6
2003-04-30 00:00:00,,-21.65
2003-06-02 00:00:00,,-21.35
2003-07-07 00:00:00,,-21.25
2003-08-05 00:00:00,,-21.2
2003-09-08 00:00:00,,-21.15
2003-10-02 00:00:00,,-21.2
2003-11-30 00:00:00,,-21.35
2004-01-07 00:00:00,,-21.45
2004-02-09 00:00:00,,-21.45
2004-03-09 00:00:00,,-21.4
2004-05-11 00:00:00,,-21.45
2004-06-08 00:00:00,,-21.4
2004-07-15 00:00:00,,-21.4
2004-07-31 00:00:00,,-21.35
2004-08-30 00:00:00,,-21.4
2004-10-18 00:00:00,,-21.55
2004-11-01 00:00:00,,-21.45
2005-02-01 00:00:00,,-21.6
2005-02-28 00:00:00,,-21.6
2005-03-21 15:10:00,,-21.59
2005-03-30 00:00:00,,-21.6
2005-06-06 00:00:00,,-21.7
2005-06-30 00:00:00,,-21.6
2005-07-29 00:00:00,,-21.46
2005-08-31 00:00:00,,-21.44
2005-11-02 00:00:00,,-21.56
2005-12-01 00:00:00,,-21.63
2005-12-29 00:00:00,,-21.64
2006-01-31 00:00:00,,-21.71
2006-02-28 00:00:00,,-21.72
2006-03-31 00:00:00,,-21.75
2006-04-30 00:00:00,,-21.76
2006-06-01 00:00:00,,-21.73
2006-07-03 00:00:00,,-21.65
2006-08-01 00:00:00,,-21.61
2006-09-01 00:00:00,,-21.68
2006-10-01 00:00:00,,-21.8
2006-11-01 00:00:00,,-21.92
2006-12-01 00:00:00,,-21.97
2006-12-29 00:00:00,,-21.98
2007-02-06 00:00:00,,-21.87
2007-03-01 00:00:00,,-21.85
2007-03-15 09:10:00,,-21.78
2007-03-30 00:00:00,,-21.8
2007-05-01 00:00:00,,-21.75
2007-06-01 00:00:00,,-21.7
2007-07-01 00:00:00,,-21.64
2007-08-03 00:00:00,,-21.6
2007-08-31 00:00:00,,-21.58
2007-09-30 00:00:00,,-21.53
2007-12-21 00:00:00,,-21.67
2008-01-31 00:00:00,,-21.71
2008-02-29 00:00:00,,-21.73
2008-05-03 00:00:00,,-21.65
2008-05-31 00:00:00,,-21.65
2008-06-30 00:00:00,,-21.61
2008-07-31 00:00:00,,-21.57
2008-09-02 00:00:00,,-21.6
2008-10-05 00:00:00,,-21.58
2008-12-01 00:00:00,,-21.7
2009-01-02 00:00:00,,-21.76
2009-01-30 00:00:00,,-21.772
2009-03-03 00:00:00,,-21.867
2009-04-03 00:00:00,,-21.825
2009-05-01 00:00:00,,-21.8
2009-06-01 00:00:00,,-21.83
2009-07-01 00:00:00,,-21.814
2009-07-31 00:00:00,,-21.78
2009-08-28 00:00:00,,-21.74
2009-10-01 00:00:00,,-21.701
2009-11-01 00:00:00,,-21.69
2009-12-01 00:00:00,,-21.66
2009-12-31 00:00:00,,-21.7
2010-02-01 00:00:00,,-21.74
2010-03-01 00:00:00,,-21.76
2010-03-29 00:00:00,,-21.74
2011-06-01 14:26:00,,-21.27
2012-06-21 12:18:00,,-21.06
2013-03-14 14:24:00,,-20.98
2014-09-11 14:20:00,,-20.76
2017-02-09 11:10:00,,-20.21
2017-08-11 12:42:00,,-20.48
2018-08-24 12:41:00,,-20.375
2019-11-27 15:40:00,,-20.33
2021-09-09 16:01:00,,-20.54
2022-08-16 11:55:00,,-20.81
2023-06-20 09:21:00,,-21.42
2023-10-24 11:10:00,,-21.52
2024-08-28 16:10:00,,-21.68
2024-12-05 15:10:00,,-21.9
