#Data Set Export - Depth Below Ground.Field Visits@RN005723,,
Latest telemetry data is sourced directly from logging devices and is unverified. No guarantee is made as to the accuracy or reliability of the data until it is approved. Use with caution.,,
Timestamp (UTC+09:30),Event Timestamp (UTC+09:30),Value (m)
1987-06-24 00:00:00,,-14.16
1987-07-01 00:00:00,,-14.17
1987-07-08 00:00:00,,-14.18
1987-07-15 00:00:00,,-14.13
1987-07-22 00:00:00,,-14.19
1987-07-29 00:00:00,,-14.16
1987-08-05 00:00:00,,-14.19
1987-08-12 00:00:00,,-14.17
1987-08-19 00:00:00,,-14.17
1987-08-26 00:00:00,,-14.1
1987-09-02 00:00:00,,-14.08
1987-09-09 00:00:00,,-14.13
1987-09-16 00:00:00,,-14.16
1987-09-23 00:00:00,,-14.17
1987-09-30 00:00:00,,-14.19
1987-10-07 00:00:00,,-14.1
1987-10-14 00:00:00,,-14.13
1987-10-21 00:00:00,,-14.12
1987-10-28 00:00:00,,-14.17
1987-11-04 00:00:00,,-14.21
1987-11-11 00:00:00,,-14.17
1987-11-18 00:00:00,,-14.15
1987-11-25 00:00:00,,-14.18
1987-12-02 00:00:00,,-14.22
1987-12-09 00:00:00,,-14.19
1987-12-16 00:00:00,,-14.16
1987-12-23 00:00:00,,-14.16
1987-12-30 00:00:00,,-14.21
1988-01-06 00:00:00,,-14.22
1988-01-13 00:00:00,,-14.18
1988-01-20 00:00:00,,-14.22
1988-01-27 00:00:00,,-14.22
1988-02-03 00:00:00,,-14.23
1988-02-10 00:00:00,,-14.22
1988-02-17 00:00:00,,-14.25
1988-02-24 00:00:00,,-14.24
1988-03-02 00:00:00,,-14.24
1988-03-09 00:00:00,,-14.21
1988-03-16 00:00:00,,-14.29
1988-03-23 00:00:00,,-14.21
1988-03-30 00:00:00,,-14.27
1988-04-06 00:00:00,,-14.29
1988-04-13 00:00:00,,-14.32
1988-04-20 00:00:00,,-14.29
1988-04-27 00:00:00,,-14.3
1988-05-04 00:00:00,,-14.24
1988-05-11 00:00:00,,-14.34
1988-05-18 00:00:00,,-14.35
1988-05-25 00:00:00,,-14.3
1988-06-01 00:00:00,,-14.31
1988-06-08 00:00:00,,-14.28
1988-06-15 00:00:00,,-14.28
1988-06-22 00:00:00,,-14.35
1988-06-29 00:00:00,,-14.29
1988-07-06 00:00:00,,-14.27
1988-07-13 00:00:00,,-14.28
1988-07-20 00:00:00,,-14.26
1988-07-27 00:00:00,,-14.32
1988-08-03 00:00:00,,-14.27
1988-08-10 00:00:00,,-14.31
1988-08-17 00:00:00,,-14.25
1988-08-24 00:00:00,,-14.28
1988-08-31 00:00:00,,-14.27
1988-09-07 00:00:00,,-14.27
1988-09-14 00:00:00,,-14.31
1988-09-21 00:00:00,,-14.27
1988-09-28 00:00:00,,-14.24
1988-10-05 00:00:00,,-14.26
1988-10-12 00:00:00,,-14.3
1988-10-19 00:00:00,,-14.29
1988-10-26 00:00:00,,-14.31
1988-11-02 00:00:00,,-14.28
1988-11-09 00:00:00,,-14.3
1988-11-16 00:00:00,,-14.35
1988-11-23 00:00:00,,-14.31
1988-11-30 00:00:00,,-14.33
1988-12-07 00:00:00,,-14.31
1988-12-14 00:00:00,,-14.32
1988-12-21 00:00:00,,-14.27
1988-12-28 00:00:00,,-14.34
1989-01-04 00:00:00,,-14.33
1989-01-11 00:00:00,,-14.35
1989-01-18 00:00:00,,-14.34
1989-01-25 00:00:00,,-14.33
1989-02-01 00:00:00,,-14.34
1989-02-08 00:00:00,,-14.35
1989-02-15 00:00:00,,-14.37
1989-02-22 00:00:00,,-14.39
1989-03-01 00:00:00,,-14.37
1989-03-08 00:00:00,,-14.37
1989-03-15 00:00:00,,-14.39
1989-03-22 00:00:00,,-14.38
1989-03-29 00:00:00,,-14.4
1989-04-05 00:00:00,,-14.36
1989-04-12 00:00:00,,-14.29
1989-04-19 00:00:00,,-14.3
1989-04-26 00:00:00,,-14.26
1989-05-03 00:00:00,,-14.3
1989-05-10 00:00:00,,-14.3
1989-05-17 00:00:00,,-14.28
1989-05-24 00:00:00,,-14.3
1989-05-31 00:00:00,,-14.39
1989-06-07 00:00:00,,-14.4
1989-06-14 00:00:00,,-14.41
1989-06-21 00:00:00,,-14.43
1989-06-28 00:00:00,,-14.41
1989-07-05 00:00:00,,-14.4
1989-07-12 00:00:00,,-14.38
1989-07-19 00:00:00,,-14.4
1989-07-26 00:00:00,,-14.41
1989-08-02 00:00:00,,-14.39
1989-08-09 00:00:00,,-14.4
1989-08-16 00:00:00,,-14.41
1989-08-23 00:00:00,,-14.42
1989-08-25 00:00:00,,-14.38
1989-08-30 00:00:00,,-14.34
1989-09-06 00:00:00,,-14.39
1989-09-13 00:00:00,,-14.4
1989-09-20 00:00:00,,-14.38
1989-09-27 00:00:00,,-14.43
1989-10-04 00:00:00,,-14.36
1989-10-11 00:00:00,,-14.39
1989-10-18 00:00:00,,-14.39
1989-10-25 00:00:00,,-14.37
1989-11-01 00:00:00,,-14.43
1989-11-08 00:00:00,,-14.42
1989-11-15 00:00:00,,-14.38
1989-11-22 00:00:00,,-14.39
1989-11-29 00:00:00,,-14.42
1989-12-06 00:00:00,,-14.43
1989-12-13 00:00:00,,-14.4
1989-12-20 00:00:00,,-14.42
1989-12-27 00:00:00,,-14.43
1990-01-03 00:00:00,,-14.43
1990-01-10 00:00:00,,-14.42
1990-01-17 00:00:00,,-14.41
1990-01-24 00:00:00,,-14.42
1990-01-31 00:00:00,,-14.45
1990-02-07 00:00:00,,-14.48
1990-02-09 00:00:00,,-14.47
1990-02-14 00:00:00,,-14.46
1990-02-21 00:00:00,,-14.46
1990-02-28 00:00:00,,-14.44
1990-03-07 00:00:00,,-14.45
1990-03-14 00:00:00,,-14.48
1990-03-21 00:00:00,,-14.46
1990-03-28 00:00:00,,-14.51
1990-04-04 00:00:00,,-14.48
1990-04-11 00:00:00,,-14.48
1990-04-18 00:00:00,,-14.51
1990-04-25 00:00:00,,-14.48
1990-05-02 00:00:00,,-14.51
1990-05-09 00:00:00,,-14.49
1990-05-16 00:00:00,,-14.45
1990-05-23 00:00:00,,-14.48
1990-05-30 00:00:00,,-14.48
1990-06-06 00:00:00,,-14.49
1990-06-13 00:00:00,,-14.49
1990-06-20 00:00:00,,-14.52
1990-06-27 00:00:00,,-14.5
1990-07-04 00:00:00,,-14.51
1990-07-11 00:00:00,,-14.48
1990-07-18 00:00:00,,-14.48
1990-07-25 00:00:00,,-14.47
1990-08-01 00:00:00,,-14.52
1990-08-08 00:00:00,,-14.49
1990-08-15 00:00:00,,-14.48
1990-08-22 00:00:00,,-14.5
1990-08-29 00:00:00,,-14.46
1990-09-05 00:00:00,,-14.51
1990-09-12 00:00:00,,-14.5
1990-09-19 00:00:00,,-14.46
1990-09-26 00:00:00,,-14.5
1990-10-03 00:00:00,,-14.48
1990-10-10 00:00:00,,-14.46
1990-10-17 00:00:00,,-14.48
1990-10-24 00:00:00,,-14.51
1990-10-31 00:00:00,,-14.47
1990-11-07 00:00:00,,-14.47
1990-11-14 00:00:00,,-14.48
1990-11-21 00:00:00,,-14.49
1990-11-28 00:00:00,,-14.5
1990-12-05 00:00:00,,-14.48
1990-12-12 00:00:00,,-14.55
1990-12-19 00:00:00,,-14.5
1990-12-26 00:00:00,,-14.52
1991-01-02 00:00:00,,-14.5
1991-01-09 00:00:00,,-14.54
1991-01-16 00:00:00,,-14.56
1991-01-23 00:00:00,,-14.51
1991-01-30 00:00:00,,-14.57
1991-02-06 00:00:00,,-14.45
1991-02-13 00:00:00,,-14.52
1991-02-20 00:00:00,,-14.52
1991-02-27 00:00:00,,-14.58
1991-03-06 00:00:00,,-14.55
1991-03-11 00:00:00,,-14.54
1991-03-13 00:00:00,,-14.58
1991-03-20 00:00:00,,-14.58
1991-03-27 00:00:00,,-14.6
1991-04-03 00:00:00,,-14.62
1991-04-10 00:00:00,,-14.57
1991-04-17 00:00:00,,-14.6
1991-04-24 00:00:00,,-14.54
1991-05-01 00:00:00,,-14.58
1991-05-08 00:00:00,,-14.6
1991-05-15 00:00:00,,-14.61
1991-05-22 00:00:00,,-14.57
1991-05-29 00:00:00,,-14.56
1991-06-05 00:00:00,,-14.53
1991-06-12 00:00:00,,-14.56
1991-06-19 00:00:00,,-14.53
1991-06-26 00:00:00,,-14.56
1991-07-03 00:00:00,,-14.56
1991-07-10 00:00:00,,-14.56
1991-07-17 00:00:00,,-14.53
1991-07-24 00:00:00,,-14.53
1991-07-31 00:00:00,,-14.51
1991-08-07 00:00:00,,-14.55
1991-08-14 00:00:00,,-14.56
1991-08-21 00:00:00,,-14.52
1991-08-28 00:00:00,,-14.48
1991-09-04 00:00:00,,-14.52
1991-09-11 00:00:00,,-14.54
1991-09-18 00:00:00,,-14
1991-09-25 00:00:00,,-14.52
1991-10-02 00:00:00,,-14.52
1991-10-09 00:00:00,,-14.55
1991-10-16 00:00:00,,-14.52
1991-10-23 00:00:00,,-14.53
1991-10-30 00:00:00,,-14.53
1991-11-06 00:00:00,,-14.52
1991-11-13 00:00:00,,-14.52
1991-11-20 00:00:00,,-14.55
1991-11-26 00:00:00,,-14.53
1991-12-04 00:00:00,,-14.52
1991-12-11 00:00:00,,-14.55
1991-12-18 00:00:00,,-14.55
1991-12-25 00:00:00,,-14.56
1992-01-01 00:00:00,,-14.56
1992-01-08 00:00:00,,-14.57
1992-01-15 00:00:00,,-14.59
1992-01-22 00:00:00,,-14.6
1992-01-29 00:00:00,,-14.6
1992-02-05 00:00:00,,-14.55
1992-02-12 00:00:00,,-14.56
1992-02-19 00:00:00,,-14.57
1992-02-26 00:00:00,,-14.61
1992-03-04 00:00:00,,-14.61
1992-03-11 00:00:00,,-14.62
1992-03-18 00:00:00,,-14.64
1992-03-25 00:00:00,,-14.62
1992-04-01 00:00:00,,-14.63
1992-04-08 00:00:00,,-14.64
1992-04-15 00:00:00,,-14.63
1992-04-22 00:00:00,,-14.63
1992-04-29 00:00:00,,-14.61
1992-05-06 00:00:00,,-14.63
1992-05-13 00:00:00,,-14.62
1992-05-20 00:00:00,,-14.63
1992-05-27 00:00:00,,-14.63
1992-06-02 00:00:00,,-14.62
1992-06-10 00:00:00,,-14.64
1992-06-17 00:00:00,,-14.58
1992-06-24 00:00:00,,-14.63
1992-07-01 00:00:00,,-14.62
1992-07-08 00:00:00,,-14.63
1992-07-15 00:00:00,,-14.63
1992-07-22 00:00:00,,-14.63
1992-07-29 00:00:00,,-14.59
1992-08-05 00:00:00,,-14.55
1992-08-12 00:00:00,,-14.58
1992-08-19 00:00:00,,-14.63
1992-08-26 00:00:00,,-14.55
1992-09-02 00:00:00,,-14.56
1992-09-09 00:00:00,,-14.57
1992-09-16 00:00:00,,-14.59
1992-09-23 00:00:00,,-14.57
1992-09-30 00:00:00,,-14.6
1992-10-07 00:00:00,,-14.58
1992-10-14 00:00:00,,-14.58
1992-10-21 00:00:00,,-14.63
1992-10-28 00:00:00,,-14.57
1992-11-04 00:00:00,,-14.59
1992-11-11 00:00:00,,-14.61
1992-11-18 00:00:00,,-14.57
1992-11-25 00:00:00,,-14.6
1992-12-02 00:00:00,,-14.57
1992-12-09 00:00:00,,-14.62
1992-12-16 00:00:00,,-14.62
1992-12-23 00:00:00,,-14.6
1992-12-30 00:00:00,,-14.63
1993-01-06 00:00:00,,-14.63
1993-01-13 00:00:00,,-14.63
1993-01-20 00:00:00,,-14.63
1993-01-27 00:00:00,,-14.61
1993-02-03 00:00:00,,-14.63
1993-02-10 00:00:00,,-14.62
1993-02-17 00:00:00,,-14.63
1993-02-24 00:00:00,,-14.63
1993-03-03 00:00:00,,-14.67
1993-03-10 00:00:00,,-14.66
1993-03-17 00:00:00,,-14.64
1993-03-24 00:00:00,,-14.66
1993-03-31 00:00:00,,-14.67
1993-04-07 00:00:00,,-14.68
1993-04-14 00:00:00,,-14.7
1993-04-21 00:00:00,,-14.68
1993-04-28 00:00:00,,-14.67
1993-05-05 00:00:00,,-14.68
1993-05-12 00:00:00,,-14.64
1993-05-19 00:00:00,,-14.7
1993-05-26 00:00:00,,-14.71
1993-06-02 00:00:00,,-14.65
1993-06-09 00:00:00,,-14.66
1993-06-16 00:00:00,,-14.69
1993-06-23 00:00:00,,-14.68
1993-06-30 00:00:00,,-14.63
1993-07-07 00:00:00,,-14.66
1993-07-14 00:00:00,,-14.62
1993-07-21 00:00:00,,-14.68
1993-07-28 00:00:00,,-14.62
1993-08-04 00:00:00,,-14.68
1993-08-11 00:00:00,,-14.68
1993-08-18 00:00:00,,-14.71
1993-08-25 00:00:00,,-14.64
1993-09-01 00:00:00,,-14.65
1993-09-08 00:00:00,,-14.64
1993-09-15 00:00:00,,-14.65
1993-09-22 00:00:00,,-14.68
1993-09-29 00:00:00,,-14.64
1993-10-06 00:00:00,,-14.67
1993-10-13 00:00:00,,-14.63
1993-10-20 00:00:00,,-14.68
1993-10-27 00:00:00,,-14.63
1993-11-03 00:00:00,,-14.67
1993-11-10 00:00:00,,-14.62
1993-11-17 00:00:00,,-14.62
1993-11-24 00:00:00,,-14.68
1993-12-01 00:00:00,,-14.67
1993-12-08 00:00:00,,-14.67
1993-12-15 00:00:00,,-14.68
1993-12-22 00:00:00,,-14.67
1993-12-29 00:00:00,,-14.7
1994-01-05 00:00:00,,-14.65
1994-01-12 00:00:00,,-14.7
1994-01-19 00:00:00,,-14.7
1994-01-26 00:00:00,,-14.69
1994-02-02 00:00:00,,-14.71
1994-02-09 00:00:00,,-14.72
1994-02-16 00:00:00,,-14.72
1994-02-23 00:00:00,,-14.7
1994-03-02 00:00:00,,-14.72
1994-03-09 00:00:00,,-14.77
2002-11-09 08:15:00,,-15.25
2004-10-06 11:55:00,,-15.45
2004-10-14 14:33:00,,-15.432
2005-05-16 15:45:00,,-15.49
2008-08-19 12:51:00,,-15.74
2009-10-26 16:45:00,,-18.88
2010-06-08 09:39:00,,-15.95
2010-11-30 10:00:00,,-15.97
2011-07-26 14:36:00,,-16.01
2012-06-19 11:47:00,,-16.09
2013-03-12 13:44:00,,-16.16
2014-09-10 09:48:00,,-16.31
2017-02-09 13:05:00,,-16.3
2017-08-11 11:13:00,,-16.41
2018-08-24 11:00:00,,-16.485
2019-08-22 11:10:00,,-16.55
2019-11-26 12:47:00,,-16.58
2022-08-18 16:20:00,,-16.77
2023-06-22 10:54:00,,-16.83
2023-10-26 13:54:00,,-16.86
2024-08-29 09:08:00,,-16.93
2024-12-11 15:45:00,,-16.94
